Por  lo  tanto  yo  la arrojo en  una  cama  junto  a  sus  compañeros  de  adulterio , y  sufrirán  en  gran  manera  a  menos  que  se arrepientan de  lo  que  han  hecho  con  ella .	1
Cuando  los  discípulos  de  Jesús  oyeron  lo  que  había ocurrido, vinieron  y  tomaron  su  cuerpo  y  lo colocaron en  una tumba.	2
Oro  para  que  el  Dios  de  nuestro  Señor  Jesucristo , el  Padre  glorioso , les conceda un  espíritu  de  sabiduría  para  que  lo  vean  y  lo  conozcan  como  él  es realmente.	5
Cuando  Jesús  salió  de  la  barca  y  vio  a  la  gran  multitud , se  llenó  de simpatía por  ellos , y  sanó  a  los  enfermos  que  había  entre  ellos .	3
“¿ Por  qué ustedes comen  y  beben  con  los recaudadores de impuestos y  pecadores ?”	4
Porque  quien  no  tenga  estas cualidades, es  como  si  estuviera  mal  de  la  vista , o  ciego . Olvidan que  han  sido limpiados de  sus  pecados  pasados .	2
Jesús  respondió : “ Si  yo  me  glorifico  a  mí  mismo , mi  Gloria  no significa nada . Pero  es  Dios  mismo  quien  me  glorifica , el  mismo  del  cual ustedes dicen ‘ Él  es  nuestro Dios’.	4
Es  por  eso  que  en  verdad  tengo  un  gran  deseo  de  ir  a  Roma  y compartir la  buena  noticia  con ustedes.	3
¡Asegúrense de  no rechazar al  que  les  está  hablando ! Si  ellos  no  pudieron escapar cuando rechazaron a  Dios  en  la  tierra , sin  duda  alguna  nosotros  tampoco  podremos escapar si volvemos nuestra espalda a  Dios , quien  nos advierte desde  el  cielo .	4
para demostrar por  toda  la eternidad el  enorme  alcance  de  su  gracia , al mostrarnos su  bondad  a través de  Cristo  Jesús .	3
El  cielo desapareció como  cuando  un pergamino se enrolla, y  todas  las  montañas  e islas fueron removidas de  su sitio.	2
Testificarás en  su  nombre  a  todos  acerca  de  lo  que  has  visto  y  oído . ¿ Qué esperas entonces ?	1
Todo  lo  que  está  oculto , será revelado, y  todo  lo  que  está  en  secreto , saldrá  a  la  luz .	0
Yo  no  estoy  buscando aprobación humana	0
Cuando  abrió  el  séptimo  sello , hubo  silencio  en  el  cielo  como  por media hora .	0
Si  la  gente  se  niega  a aceptarlos, sacudan el  polvo  de  sus  pies  cuando abandonen la  ciudad  como  una  advertencia  contra  ellos ”.	3
“ Por  eso  les  digo  que  no  se preocupen por  sus  vidas . No  se preocupen por  lo  que  van  a  comer , o  por  lo  que  van  a  beber , o  por  la  ropa  con  la  que  van  a  vestir . ¿ Acaso  no  es  la  vida  más importante que  la  comida , y  el  cuerpo  más  que  la  ropa ?	1
Cuando encontró la  perla  más costosa que  alguna  vez  conociera , se  fue  y  vendió  todo  lo  que  tenía  y  la  compró .	1
Cuando  se reúnan en  el  nombre  del  Señor  Jesús , estaré  allí  con ustedes en  espíritu  y  con  el  poder  de  nuestro  Señor  Jesús .	2
Juan  también  estaba  bautizando  en  Enón , cerca  de Salim, porque  allí  había  mucha  agua  y  las  personas  seguían  viniendo  para  ser bautizadas.	3
Entonces  ellos  se rieron de  él , porque  sabían  que  ella  estaba  muerta .	2
Y  muchas  personas extendían sus abrigos por  el  camino , mientras  otros colocaban ramas  que  habían cortado en  los  campos .	6
“ Las  personas malvadas que  no  creen  en  Dios  son  las  que  buscan  una  señal milagrosa. A  esas  personas  no  se  les  dará  ninguna  señal  sino  la  señal  del  profeta  Jonás ”, les  dijo  Jesús .	4
Había  siete  hermanos . El  primero  tuvo  una  esposa  y  murió  sin  tener  hijos .	3
Un  día  se  acabarán , pero  tú  seguirás . Se desgastarán como  se desgasta la  ropa ,	1
Todo  lo  que  hacen  es  con  el  fin  de  hacerse notar. Ellos  se alistan grandes cajas de  oraciones  para usarlas y colocan largas borlas en  sus  vestidos .	1
Pero  cuando  oyeron  que  Jesús  estaba  vivo  y  que  ella  lo  había  visto , no  creyeron .	3
No  te  estoy  pidiendo  que  los  quites  del  mundo , sino  que  los protejas del  maligno .	1
Y  quien  los lideraba como  su  rey  era  el  ángel  del  Abismo  que  se  llama Abadón en  Hebreo  y Apolión en  griego .	3
Si  alguno  les  pregunta  qué  están  haciendo , díganles: ‘ El  Señor  lo  necesita  y  lo devolverá pronto’”.	3
Entonces  Jesús  fue  con  él . Todos  lo  seguían , al  tiempo  que  lo empujaban y  se arrimaban sobre  él .	4
Pero  Jesús  les  dijo : “¿ No  han leído lo  que  hizo  David  cuando  él  y  sus  hombres  tuvieron  hambre ?	4
Entonces  concertaron  una cita para reunirse con  él . Y  ese  día  muchos  fueron  al  lugar  donde  él  estaba . Y  Pablo  les  enseñaba  desde  la  mañana  hasta  la  noche , hablándoles  sobre  Jesús  y  sobre  el  reino  de  Dios . Trataba de convencerlos acerca  de  Jesús , usando los  escritos  de  la  ley  de  Moisés  y  los  profetas .	10
Da  estas  instrucciones  a  la  gente  para  que  estén  por  encima  de  cualquier crítica.	1
Hacía  frío  y  los  siervos  y guardias estaban  junto  a  una fogata que  habían  hecho  para calentarse. Pedro  se  les acercó y  se  quedó  allí  con  ellos , calentándose  también .	3
Jesús  le  dijo  al  hombre  con  la  mano lisiada: “ Ven  y párate aquí  frente  a  todos ”.	3
Se  preguntaban  unas  a  otras : “¿ Quién rodará por nosotras la  piedra  que  está  en  la  entrada  de  la tumba?”	6
y  no  se jacten de decirse a ustedes mismos : ‘ Abraham  es  nuestro padre’. Les  digo  que  Dios podría convertir estas  piedras  en  hijos  de  Abraham .	4
Y  cuando  ellos escucharon esto  se  pusieron furiosos, y  gritaron : “¡ Grande  es Artemisa de  los  Efesios !”	4
Luego  pasó  un  levita . Pero  cuando  llegó  al  lugar  y  vio  al  hombre , también  siguió  de largo por  el  otro  lado  del  camino .	2
Era  casi  la  tarde  del  día  de  preparación  para  la  Pascua . “Miren, aquí  tienen  a  su  rey ”, le  dijo  a  los  judíos .	2
Decidí que  mientras  estaba  con ustedes no  deseaba concentrarme en  nada  más , excepto  en  Jesucristo , y  en  su crucifixión.	2
¡ Que  siempre  permanezca  el  amor  que  tienen  unos  por  otros  como  hermanos  y  hermanas !	1
Cuando  ellos escucharon esto , comenzaron  a marcharse, uno  a  uno , comenzado desde  el  más  anciano  hasta  que  Jesús  quedó  en  medio  de  la  multitud  con  la  mujer  que  aún  estaba  allí .	2
Miremos también  los  barcos : aunque  son  muy  grandes  y  son impulsados por  vientos  fuertes , son conducidos por  un  pequeño  timón  hacia  la dirección que  el  piloto  quiere  ir .	6
Ahora  que  han  sido liberados del  pecado , se  han convertido en esclavos de  hacer  lo  recto .	0
“ Vengan  y desayunen”, les  dijo  Jesús . Ninguno  de  los  discípulos  fue capaz de  preguntarle “¿ Quién  eres ?” Ellos  sabían  que  era  el  Señor .	2
Todos  los  que  están  sujetos  bajo esclavitud deben considerar a  sus  amos  como  dignos  de respeto, para  que  el  nombre  de  Dios  y  las creencias cristianas no  sean difamados.	2
Entonces  los  veinticuatro  ancianos  que  estaban  sentados  en  sus  tronos  ante  la  presencia  de  Dios , cayeron postrados con  sus  rostros  a  tierra  y  adoraron  a  Dios .	4
Si esa casa  la merece, dejen su  paz  en  ella , pero  si  no  la merece, la  paz regresará a ustedes.	6
De  repente  un  terrible  terremoto sacudió los  cimientos  de  la  cárcel . De inmediato todas  las  puertas  se abrieron y  las  cadenas  de  todos  se  cayeron .	5
De  algo  como  eso  me jactaría, pero  no  me jactaré de  mí  mismo , sino  de  mis debilidades.	2
Entonces  comenzó  a  hablar  de  manera  abierta  en  la  sinagoga . De  modo  que  cuando  Priscila  y  Aquila  lo escucharon, lo invitaron a unirse a  ellos  y  le  enseñaron  con  mayor amplitud el  camino  del  Señor .	4
“ Es  como  una semilla de mostaza, la  más  pequeña  de  todas  las semillas.	2
Pero considero que  mi  vida  no  tiene  ya  valor  para  mí  mismo . Solo  quiero terminar mi misión y  el  ministerio  que  el  Señor  Jesús  me  dio  de  ser  testigo  de  la  buena  noticia  de  la  gracia  de  Dios .	5
Jesús  les  dijo : “ Les  diré  la  verdad , a  menos  que  coman  la  carne  del  Hijo  del  hombre  y beban su  sangre , no  podrán  vivir realmente.	3
Por  fe  en  Dios , Moisés observó la  Pascua  y  la aspersión de  la  sangre  en  los dinteles, para  que  el  ángel  destructor  no tocara a  los  israelitas .	3
Pedro  y  los  otros  dos  discípulos  estaban dormidos. Cuando  se  despertaron  vieron  a  Jesús  en  su  gloria , y  a  los  dos  hombres  que  estaban  de  pie  junto  a  él .	3
“ Es  por  esto  que  un  hombre  deja  a  su  padre  y  a  su  madre , y  se une a  su  esposa , y  los  dos  se unen, siendo  ahora  uno  solo ”.	1
Porque incluso si experimentan sufrimiento por  hacer  lo  recto , ustedes están  mucho  mejor . No  teman  las  amenazas  de  la  gente , no  se preocupen por  esas  cosas ,	3
En  mi  carta anterior les  dije  que  no deberían juntarse  con  personas inmorales.	0
“Supongan que  tienen  una  oveja  y  ésta  se  cae  en  un hueco, en  Sábado . ¿ Acaso  no  la agarran y tratan de sacarla?” les  preguntó  Jesús .	6
Pero  ellos insistieron, diciendo : “ Está incitando una  rebelión  por  toda  Judea  con  sus enseñanzas, desde  Galilea  hasta  aquí  en Jerusalén”.	2
Así  como  el  pecado gobernó sobre  nosotros  y  nos  llevó  a  la  muerte , ahora  la  gracia  es  la  que  gobierna  al justificarnos delante  de  Dios , trayéndonos vida  eterna  por  medio  de  Jesucristo , nuestro  Señor .	6
Adentro había  todo tipo de  animales , reptiles  y  aves .	1
Pero  ellos  comenzaron  a  presentar excusas. El  primero  dijo : ‘ Acabo  de  comprar  un  campo  y  tengo  que  ir  a verlo. Por favor, discúlpame’.	3
Y  cuando regresa, la encuentra barrida  y arreglada.	1
Las semillas que  fueron sembradas entre  los  espinos  son  las  personas  que escuchan el  mensaje , pero  luego  las preocupaciones de  la  vida  y  la  tentación  por  el  dinero  ahogan  el  mensaje  y  éste  no  produce  fruto .	4
No  será  como  el  pacto prometido que  hice  con  los ancestros cuando  los  llevé  de  la  mano  fuera  de  la  tierra  de  Egipto . Porque  ellos  no  cumplieron  con  su  parte  en  la relación que  habíamos acordado, y  por  eso  los abandoné, dice  el  Señor ”.	4
Luego  abrió  sus mentes para  que pudieran entender  las  Escrituras .	3
Cualquiera  que  me rechaza y  no  acepta  mis  palabras , será  juzgado  en  el  juicio  final , conforme  a  lo  que  he  dicho .	1
Si  yo  quisiera atribuirme alguna  gloria  para  mí  mismo , esas atribuciones no  serían válidas;	1
Pero  Dios  nos  da  todavía  más  gracia , como  dice  la  Escritura : “ Dios  está  en  contra  de  los  arrogantes , pero  da  gracia  a  los  humildes ”.	3
Entonces  Jesús  se marchó de  allí  hacia  la  región  de  Tiro . No  quería  que  nadie supiera que  estaba quedándose allí  en  una  casa , pero  no  pudo mantenerlo en  secreto .	4
Pero  entonces  pregunto : “¿ Acaso  Dios  ha rechazado a  su  pueblo ?” ¡ Por supuesto que  no ! Yo  mismo  soy  israelita , de  la  tribu  de  Benjamín .	3
Fue  por  esto  que  los  judíos  se esforzaron más  aún  en matarlo, porque  no  solamente  quebrantaba  el  Sábado  sino  que  también  llamaba  a  Dios  su  Padre , haciéndose  así  semejante  a  Dios .	5
Así  que , queridos amigos , si  tenemos  la tranquilidad de  que  no  estamos  en  el  error , podemos  tener  confianza  ante  Dios .	2
¿ Cómo  nos  fue demostrado el  amor  de  Dios ? Dios  envió  a  su único Hijo  para  que viviéramos por  él .	4
Miren las  aves — ellas  no  siembran  ni cosechan, ni  guardan  alimento  en  los graneros, porque  el  Padre  celestial  las  alimenta . ¿ No  son ustedes más  que  las  aves ?	1
¿ Acaso  qué  soldado  alguna  vez  tuvo  que  pagar  su  propio  salario ? ¿ Quién  planta  una  viña  y  no  come  de  sus  frutos ? ¿ Quién  alimenta  un  rebaño  y  no consume su  leche ?	1
del  mismo  modo ocurre con  Cristo . Pues  al  haber  sido sacrificado una  sola  vez  para  quitar  los  pecados  de  muchos , vendrá  otra  vez , no  para  hacerse  cargo  del  pecado , sino  para  salvar  a  quienes  lo  esperan .	3
Y  clamaban , diciendo : “¿ Hasta  cuándo , Señor , que  eres  santo  y  verdadero , harás  juicio  y traerás justicia  sobre  aquellos  en  la  tierra  que derramaron nuestra  sangre ?”	5
“ Escribe  esto  al  ángel  de  la  iglesia  de  Pérgamo : Esto  dice  el  que sostiene la  espada  de  doble  filo :	5
Llamó  a  diez  de  sus  siervos , dividió el  dinero  por  partes  iguales  entre  ellos  y  les  dijo : ‘Inviertan mi  dinero  hasta  que  yo regrese’.	3
Reciban  gracia  y  paz  de  Dios , nuestro  Padre , y  del  Señor  Jesucristo .	3
Vio  allí  a  dos  ángeles  vestidos  de  blanco , uno  sentado  a  la  cabeza  y  el  otro  sentado  a  los  pies  del  lugar  donde  había estado el  cuerpo  de  Jesús .	3
Jesús usaba muchos  de  estos relatos ilustrados cuando  hablaba  a  la  gente  a  fin  de  que pudieran entender  cuanto  fuera  posible .	2
Mientras  aún  hablaba , se  apareció  una  multitud dirigida por  Judas , uno  de  los  doce  discípulos . Judas  se acercó para besar a  Jesús .	5
Cuando  las multitudes oyeron  lo  que  Felipe  decía  y  vieron  los  milagros  que  hacía , prestaron atención a  lo  que  les  estaba  diciendo .	4
Ellos  le  rogaban  a  Jesús  que  no  los  mandara  al  Abismo .	2
“ Cuando  oren , no  sean  como  los  hipócritas , porque  a  ellos  les encanta ponerse en  pie  y  orar  en  las  sinagogas  y  en  las esquinas de  las  calles  para  que  la  gente  los  vea . Yo  les prometo que  ellos  ya  tienen  su  recompensa .	4
Entonces  Jesús  le  dijo  a  la  gente : “ Estaré  con ustedes solo  un  poco  más , pero  luego regresaré a  Aquél  que  me  envió .	2
Y repetidas veces lo golpearon en  la  cabeza  con  una  vara , lo  escupían  y  se arrodillaban delante  de  él  como  si  lo  adorasen .	0
Así  que , hijo  mío , sé  fuerte  en  la  gracia  de  Cristo  Jesús .	2
Tres  días  después , Pablo invitó a  los líderes judíos  para  que  fueran  a verlo. Y  cuando  estaban  reunidos  les  dijo : “ Hermanos , aunque  no  tengo  nada  en  contra  del  pueblo  o  de  las  costumbres  de  nuestros antepasados, fui arrestado en Jerusalén y  entregado  a  las autoridades romanas.	5
porque  el  enojo  humano  no refleja el  verdadero carácter de  Dios .	1
Ellos causan divisiones, son  personas mundanas que  no  tienen  el  Espíritu .	2
Dios  condenó  a  las  ciudades  de  Sodoma  y  Gomorra  a  la  destrucción total, quemándolas hasta  las cenizas, como  un  ejemplo  de  lo  que sucederá a  los  que  llevan  vidas  de  maldad .	4
Amigos  míos , esta  es  mi  segunda  carta  para ustedes. En  ambas  he  tratado  de despertarlos y recordarles que  deben  tener  un  pensamiento  limpio  y  puro .	1
¿ Qué  salieron  a  ver , entonces ? ¿ A  un  profeta ? Sí , ¡ Y  les  digo  que  él  es  mucho  más  que  un  profeta !	3
Hemos experimentado y  creído  en  el  amor  que  Dios  tiene  por  nosotros . Dios  es  amor , y  los  que  viven  en  amor , viven  en  Dios , y  Dios  en  ellos .	8
Y  a  la  mujer  se  le  dieron  alas  de  una  gran  águila  para  que  pudiera  volar  a  un  lugar desértico, donde  pudiera  recibir  cuidado  por  un  tiempo , tiempos , y  medio  tiempo , protegida de  la  serpiente .	4
Si ustedes juran  por  el  altar , están jurando por  el  altar  y  por  todo  lo  que  está  sobre  él .	3
y  lo  entregarán  a  los  gentiles  para  que  se burlen de  él , lo azoten y  lo  crucifiquen . Pero  el  tercer  día  será  levantado  de  entre  los  muertos ”.	1
“ El  hermano  entonces  se  enojó . No  quiso  entrar . Así  que  su  padre  salió  para suplicarle que  entrara .	2
Crispo , líder de  la  sinagoga , creía  en  el  Señor  y  también  toda  su  casa . Y  muchas  personas  de  Corinto  que escucharon el  mensaje  se convirtieron en  creyentes  y  fueron  bautizados .	5
“ Ahora  vuelvo  a  ti  y  digo  estas  cosas  mientras  estoy  aún  en  el  mundo  para  que  ellos puedan compartir completamente mi  alegría .	4
Dios  hace  que  la  planta  crezca  de  la  manera  que  él  lo  ha  determinado , y  cada semilla produce plantas distintas, con  diferentes formas.	2
Después  de  haber ascendido al  cielo , él  está  en  pie  a  la  diestra  de  Dios , con  ángeles , autoridades, y poderes puestos  bajo  su control.	1
A  partir  de  ese momento, Judas  buscaba  una  oportunidad  para  entregar  a  Jesús .	2
“¿Ustedes creen  que  estos  galileos  eran  peores  que  cualquier  otro  galileo  por  el  hecho  de  haber  sufrido  así ?” preguntó  Jesús .	4
“ Ojalá  tu  dinero  sea destruido contigo , por  pensar  que  el  don  de  Dios  puede comprarse!” respondió  Pedro .	3
Cuando  se sentó para  comer  con  ellos , tomó  el  pan  y  dio  gracias , lo  partió  y  se  los  dio .	3
De  modo  que  el  que  siembra  no  cuenta  en absoluto más  que  el  que riega la  tierra . El único que importa es  Dios , quien  los  hace  crecer .	3
Y  yo  seré  misericordioso  cuando  se equivoquen, y  me olvidaré de  sus  pecados ”.	0
Alrededor  del  trono  había  otros  veinticuatro  tronos , y  veinticuatro  ancianos  sentados  sobre  ellos , vestidos  de  blanco  y usando coronas  de  oro  en  sus  cabezas .	5
Aunque  no  estoy  allí , físicamente, con ustedes, los acompaño en  espíritu . Estoy  muy  contento  de  ver  la  manera  como ustedes están  unidos  y  cuán  firmes  están  en  Cristo .	1
Este  es  el  pan  que  descendió  del  cielo , no  el  que  comieron  sus  padres  y  murieron . Cualquiera  que  come  de  este  pan  vivirá  para  siempre ”.	5
“ No  solo  estoy  orando  por  ellos , también  oro  por  los  que  crean  en  mí  por  el  mensaje  de  ellos .	1
“ Pero  les  digo  la  verdad : es  mejor  para ustedes que  yo  me  vaya , porque  si  no  me  voy , el  Consolador  no  vendría  a ustedes. Si  yo  me  voy , lo  enviaré  a ustedes.	2
En  verdad considero todo  como  pérdida  al compararlas con  el  gran  beneficio  que  he  ganado  al  conocer  a  Cristo  Jesús , mi  Señor . He  menospreciado  todas  estas  cosas  por  él , y  las considero como basura, a  fin  de  poder  ganar  a  Cristo .	5
Algunos  de  sus  discípulos  se  decían  unos  a  otros : “¿ Qué  quiere  decir  cuando  dice ‘ dentro  de  poco  no  me  verán  más , pero  dentro  de  poco  me  verán  otra vez’? ¿ Y  cuando  dice ‘ porque  voy  al Padre’?”	3
En  cuanto  al  séptimo  día , hay  un  lugar  en  la  Escritura  que  dice : “ Dios  reposó  el  séptimo  día  de  toda  su  obra ”.	4
Porque  si  les causo tristeza , ¿ quién  estará  allí  para alegrarme a  mí ? ¡ No  serán ustedes mismos , a  quienes entristecí!	3
Las  personas  juran  por  cosas  que  son  superiores  a  ellas , y  cuando  tienen  alguna discusión, hacen  un  juramento  como  la última palabra  sobre  tal asunto.	3
“Ustedes me  han escuchado decirles ‘ Me  voy  pero regresaré a ustedes’. Si ustedes realmente me amaran, estarían felices porque  voy  al  Padre , pues  el  Padre  es  más  grande  que  yo .	2
de  modo  que  todos  los  que confíen en  él , tendrán  vida  eterna .	0
Pero  en  cierto  sentido  les  estoy  dando  un  nuevo  mandamiento . Su  verdad  se revela en  Jesús  y  en ustedes, pues  viene  el  fin  de  la  oscuridad  y  la  luz  verdadera  ya  está brillando.	4
Temprano, a  la  mañana  siguiente , los jefes de  los  sacerdotes , los  ancianos  y  los  maestros  religiosos — todo  el  concilio  de gobierno— tomaron  una decisión. Dieron  la  orden  de  que  fuera  atado  y  entregado  a  Pilato .	3
Luego  les  dijo : “Sirvan un  poco  y llévenlo al  maestro  de ceremonias”. Entonces  ellos sirvieron un  poco .	2
Aquellos  que  no  tengan  su  nombre  escrito  en  el  libro  de  la  vida , fueron lanzados al  lago  de  fuego .	2
Y  mientras  veía , escuché las  voces  de  millones  de  ángeles  alrededor  del  trono , junto  con  las  criaturas vivientes y  los  ancianos ,	7
En  ese  tiempo  la  voz  de  Dios agitó la  tierra , pero  ahora  su  promesa  es : “ Una  vez  más  voy  a agitar no  solo  la  tierra  sino  también  el  cielo ”.	2
Te salvaré de  tu  propio  pueblo  y  de  los  extranjeros . Yo  te  envío  a  ellos	2
Nos  ha  dado  un  gran  Salvador  del  linaje  de  su  siervo  David ,	4
porque  podía refutar enérgicamente a  los  judíos  en  debates públicos, demostrando con  las  Escrituras  que  Jesús  era  el  Mesías .	4
Seis  días  más  tarde , Jesús  llevó  consigo  a  Pedro , Santiago y  Juan , y  los condujo a  lo  alto  de  una  montaña  para  estar  allí  a solas. Su  apariencia cambió por completo.	5
Mientras  caminaba  por  el  mar  de  Galilea , Jesús  vio  a  dos  hermanos : Simón , también  llamado  Pedro , y  su  hermano  Andrés , que  estaban lanzando una  red  en  el  mar . Ellos vivían de  la pesca.	8
“ No , yo  no  tengo  demonio  alguno ”, respondió  Jesús . “ Yo  glorifico  a  mi  padre , pero ustedes me deshonran.	1
Ahora  tengo  un  premio reservado, la  corona  de  la  vida , conforme  a  lo  que  es  justo . El  Señor , ( que  es  el  juez  que  siempre  hace  justicia ), me  dará  ese  premio  ese  Día .  Y  no  solo  a  mí , sino  a  todos  los  que anhelan su  venida .	5
Muestren hospitalidad  unos  con  otros  y  no  se quejen.	0
A  ellos  les  han  dicho  que  tú  enseñas  a  los  judíos  que  viven  entre  los  extranjeros  a  que ignoren la  ley  de  Moisés , diciéndoles  que  no circunciden a  sus  hijos  y  que  no sigan nuestras  costumbres .	3
Yo  estoy  en  Cristo , y  lo  que  digo  es  verdad . ¡ No  les  miento ! Mi  conciencia  y  el  Espíritu  Santo confirman	1
Cuando  Jesús escuchó la  noticia , se  fue  lejos  en  una  barca  a  un  lugar tranquilo para  estar  solo , pero  cuando  la  multitud supo dónde  estaba , lo  siguieron  a  pie  desde  las  ciudades .	7
