Esta  vez  no  quiero  ir  a verlos por  poco  tiempo . Espero  poder quedarme más  tiempo  con ustedes, si  el  Señor  lo  permite .	0
Y  cuando  salían , la  gente  les suplicaba que  les explicaran más  el  siguiente  sábado .	0
Y escuché lo  que parecía una  voz  de  entre  las  cuatro  criaturas vivientes, que  decía : “ Dos  libras  de  trigo cuestan el  salario  de  un  día , y  tres  libras  de  cebada cuestan lo  mismo .  Pero  no dañen el  aceite  ni  el  vino ”.	0
Ahora , mis queridos amigos , sigan viviendo  en  Cristo , para  que  cuando aparezca, podamos  estar  seguros  y  no  tengamos  vergüenza  delante  él  en  su  venida .	0
Allí  entró  Jesús  en  nuestro favor, porque  tenía  que convertirse en  un sumo sacerdote  conforme  al  orden  de Melquisedec.	1
Quiera  nuestro  Padre  y  nuestro  Señor  Jesús permitir que  podamos  ir  a verlos pronto .	0
Esa es  la  razón  por  la  que  el  hombre  deja  a  su  padre  y  a  su  madre  y  se une en  matrimonio  con  su  esposa ,	0
“ El  hermano  entregará  a  su  hermano  a  la  muerte , y  el  padre  entregará  a  su  hijo . Los  hijos  se volverán en  contra  de  sus  padres  y  harán  que  los condenen a  muerte .	0
Pero  ellos  no  dijeron  nada  porque  habían estado discutiendo sobre  quién  de  ellos  era  el  más importante.	0
Pero  todo  esto  está ocurriendo para  que  se cumpla lo  que  escribieron  los  profetas ”. Entonces  todos  los  discípulos  lo abandonaron y  huyeron .	0
Si  tienes  oídos , escucha lo  que  el  Espíritu  dice  a  las  iglesias ”.	0
Pero  Jesús  respondió : “ Tenemos  que  ir  a  otras  ciudades cercanas para contarles la  Buena  Noticia  a  ellos  también , pues  por  eso  vine ”, les  dijo .	1
Toda  casa  donde  entren , digan  en  primer  lugar : ‘ Que  la  paz  esté  en  esta casa’.	0
Había  allí  cuatro  mil  personas . Y  después  de despedirlos,	0
Actúan por  amor , porque  saben  que  me  es  necesario  estar  aquí  para defender la  buena  noticia .	0
Entonces  uno  de  los  ancianos  me  habló  y  me  dijo : “ No  llores . El  León  de  la  tribu  de  Judá , el Descendiente de  David , ha  ganado  la  batalla  y  puede  abrir  el rollo y  sus  siete  sellos ”.	0
Entonces  Jesús  se marchó de  allí  hacia  la  región  de  Tiro . No  quería  que  nadie supiera que  estaba quedándose allí  en  una  casa , pero  no  pudo mantenerlo en  secreto .	1
Así  que  tomé  el  pequeño rollo del  ángel  y  me  lo comí. Y  en  mi  boca  fue  dulce  como  la  miel , pero  fue amargo en  mi estómago.	0
¿ Por  qué  no depositaste mi  dinero  en  el  banco , para  que  cuando  yo regresara pudiera  recibir  mi  dinero  con intereses?’	0
¿ Es  porque  son  siervos  de  Cristo ? ( Esto podría sonar como  una  locura ). Pero  yo  he  hecho  mucho  más . He  trabajado  con  más  esfuerzo , me  han  llevado  preso  en  muchas  más ocasiones, me  han azotado más veces de  las  que  puedo  contar , he enfrentado la  muerte  una  y  otra  vez .	0
Pero  después  que  yo  me  haya  levantado  de  entre  los  muertos , iré  delante  de ustedes a  Galilea ”.	0
Le  diste  autoridad  sobre  todas  las  cosas ”.  No  quedó  nada  por  fuera  cuando  Dios  le  dio  autoridad  sobre  todas  las  cosas . Sin embargo, vemos  que  no  todo  está  sujeto  a  su  autoridad  todavía .	0
Sin embargo, uno  de  los  soldados clavó una lanza en  su  costado , y  salió  sangre mezclada con  agua .	0
“¿ Entonces  por  qué  Moisés  entregó  una  ley  que  dice  que  un  hombre  puede divorciarse de  su  esposa  entregándole  un certificado de divorcio escrito  y despidiéndola?”  le  preguntaron .	1
Por  eso  me arrodillo ante  el  Padre	0
Jesús  les  dijo : “ Esta  voz  no  habló  por  mí , sino  por  causa  de ustedes.	1
Y  el  dragón  se enfureció contra  la  mujer , y  se  fue  a atacar el resto de  su descendencia, aquellos  que  guardan  los  mandamientos  de  Dios  y  tienen  el  testimonio  de  Jesús .	0
Entonces colocará a  las  ovejas  a  su  derecha , y  a  los  cabritos  en  su  mano  izquierda .	0
Pues  él  se  entregó  a  sí  mismo  por  nosotros , para podernos libertar de  toda  nuestra  maldad , y  para limpiarnos para  él , como  un  pueblo  que  le pertenece, y  que  está dispuesto a  hacer  el  bien .	0
“ Pero  no  será durante la  Pascua ”, pensaban  ellos , “ de  lo  contrario  el  pueblo podría amotinarse”.	0
Pues  hubo  un  tiempo  en  que  nosotros  también  fuimos  necios  y  desobedientes . Éramos  engañados  y andábamos como esclavos de  diversos  deseos  y placeres. Vivíamos vidas  de  maldad , llenas  de  celos . Estábamos  llenos  de odio los  unos  por  los  otros .	0
“¡ Pueblo arrogante y terco! ¡ Nunca escuchan! ¡Ustedes siempre pelean contra  el  Espíritu  Santo ! ¡Actúan como  lo  hacían  sus  padres !	1
Esa es  la  razón  por  la  que  muchos  de ustedes están débiles y  enfermos , e incluso algunos  han  muerto .	0
Hermanos  y  hermanas , no dejen de  hacer  el  bien .	0
Es  por  ello  que  Dios  quería demostrar más  claramente  a  los  que heredarían la  promesa , que  él  nunca cambiaría su decisión.	1
Los jefes de  los  sacerdotes  se  burlaban  de  él  de  la  misma  manera , igual  que  los  maestros  religiosos  y  los  ancianos .	0
Desde  la  sinagoga  de  Satanás  traeré  a  los  que  dicen  ser  judíos , ( pero  no  lo  son , son  mentirosos ), haciéndolos  venir  a  adorar  a  tus  pies , para  que reconozcan que  yo  te  amo .	0
Mientras  Zacarías  servía  como  sacerdote  ante  Dios , a  nombre  de  su división sacerdotal ,	1
“ Yo  vengo  pronto , y  traigo  mi  recompensa  para  dar  a  todos  conforme  a  lo  que hayan hecho .	0
Los  discípulos  vinieron  a  Jesús  y  le  preguntaron , “¿ Por  qué usas ilustraciones cuando  hablas  a  la  gente ?”	0
Los  que  están  en  el  poder  son  siervos  de  Dios , que  han  sido  puestos  allí  para  el  propio  bien  de ustedes. De  modo  que  si ustedes hacen  mal , deben  tener  temor , ¡ no  en  vano  las autoridades tienen  el  poder  para castigar! Ellos  son  siervos  de  Dios , que castigan a  los infractores.	0
David  lo  llama ‘Señor’. ¿ Cómo  entonces , puede  ser  el  hijo  de  David ?”	1
“ Habrá  grandes  terremotos , hambres , y  enfermedades contagiosas en  muchos  lugares , y  muchas  señales extraordinarias aparecerán en  el  cielo , y  serán aterrorizadoras.	0
Permanecieron  allí  hasta  que  Herodes  murió . Esto  cumplió  lo  que  el  Señor  dijo  a través del  profeta : “ De  Egipto  llamé  a  mi  hijo ”.	1
Porque  ellos  les explicaron que  en  los últimos tiempos vendrían mofadores, que seguirían sus propios deseos  malvados .	0
Siendo  más  tarde  ese  día , los  doce  discípulos  vinieron  donde  él  estaba  y  le  dijeron : “ Debes despedir ahora  a  la  multitud  para  que puedan ir  a  las  aldeas  y encuentren un  lugar  donde quedarse y  alimento  para  comer , pues  estamos  alejados  de  todo  aquí ”.	0
Tiempo  después , los  judíos conspiraron para matarlo,	1
Sin embargo, muchos  de  la  multitud  creyeron  en  él . “ Cuando  el  Mesías aparezca, ¿ hará  acaso  más  milagros  que  los  que  este  hombre  ha  hecho ?” decían .	0
Aconteció  que  el  que  entregaba  a  Jesús  se  había  puesto  de  acuerdo  con  ellos  en  una  señal : “ El  que  yo bese, ese  es . Arréstenlo, y llévenselo bajo custodia”.	1
Jesús  les explicó: “ Les  digo  la  verdad , el  Hijo  no  puede  hacer  nada  por  su  propia  cuenta ; él  solo  puede  hacer  lo  que  ve  hacer  al  Padre . Todo  lo  que  el  Padre  hace , lo  hace  también  el  Hijo .	1
“¿ Cuántos  panes  tienen ustedes allí ?” preguntó  Jesús . “ Siete , y  unos  cuantos  peces  pequeños ”, respondieron  ellos .	1
No  se quejen de  Dios , como  algunos  lo  hicieron , y  murieron  en  manos  del  ángel  destructor .	0
Vi  a  los  muertos , grandes  y  pequeños , de  pie  ante  el  trono , y  los  libros  se abrieron. Y  se  abrió  otro  libro , el  libro  de  la  vida , y  los  muertos  fueron  juzgados  conforme  a  lo  que  estaba  escrito  en  ellos  y  lo  que  habían  hecho .	0
Vayan  y descubran lo  que  esto significa: ‘ quiero  misericordia , no  sacrificio . Porque  no  vine  a  llamar  a  los  que  hacen  el  bien — Vine  a  llamar  a  los pecadores’”.	0
y  envíe  a  Jesús , el  Mesías designado para ustedes.	1
El  segundo  se  casó  con  la  viuda , y  murió , sin  tener  hijos . El  tercero  hizo  lo  mismo .	0
el  hijo  de  Aminadab , el  hijo  de Arni, el  hijo  de  Esrom , el  hijo  de Fares, el  hijo  de  Judá ,	1
Pero  si  viene  de  Dios , ni  siquiera ustedes podrán derrotarlos. ¡Incluso podrían terminar ustedes mismos peleando contra  Dios !”	0
Echó  agua  en  un tazón y  comenzó  a  lavar  los  pies  de  sus  discípulos , secándolos con  la  toalla  con  la  que  se  había  ceñido .	0
Oren  al  Señor  de  la cosecha, y pídanle que  envíe  más trabajadores para  su cosecha”.	1
Da  estas  instrucciones  a  la  gente  para  que  estén  por  encima  de  cualquier crítica.	0
Queridos amigos , no dejen que  nadie  los  engañe : los  que  hacen  justicia  son  justos , así  como  Jesús  es  justo .	0
Vi  al  que  estaba  sentado  en  el  trono , sosteniendo un rollo en  su  mano  derecha .  El rollo estaba  escrito  por  ambos lados y  tenía  puestos  siete  sellos .	0
Entonces  él  envió  a  dos  de  sus  discípulos , diciéndoles : “ Entren  a  la  ciudad  y  allí  conocerán  a  un  hombre  que  llevará  una olla de  agua . Síganlo	1
y  en  la  noche  Jesús  fue  allí  con  los  doce  discípulos .	1
Pero  en  mi opinión, ella  sería  más feliz si  no  se volviera a casar, y  creo  que  cuando  digo  esto  también  tengo  el  Espíritu  de  Dios .	0
¡ Todo  lo  puedo  en  Cristo , porque  él  me  fortalece !	1
Pero  cuando  tú  los  juzgas , ¿realmente crees  que  de  alguna  manera  podrás escapar del  juicio  de  Dios ?	0
No  te sorprendas de  que  te  dije : ‘ Debes  volver  a nacer’.	0
Aquél  que  los  llama  es  fiel , y cumplirá.	0
Entonces  los  judíos  comenzaron  a murmurar acerca  de  él  porque  había  dicho “ yo  soy  el  pan  que  descendió  del  cielo ”.	1
Miren las  aves . Ellas  no cosen ni recogen cosechas, no  tienen graneros ni almacenes, pero  Dios  las  alimenta . ¡ Y ustedes son  mucho  más valiosos que  las  aves !	0
Aparte  de  todo  esto , cada  día enfrento las preocupaciones de ocuparme de  todas  las  iglesias .	0
Él  ha  ayudado  a  su  siervo  Israel , acordándose  de  él  con  misericordia ,	1
Ahora , en  cuanto  a  la “ comida sacrificada a  ídolos ”.  Ya “ todos  tenemos  conocimiento ” sobre  este tema. El  conocimiento  nos  hace orgullosos, pero  el  amor  nos  fortalece .	0
el  hijo  de Matusalén, el  hijo  de  Enoc , el  hijo  de Jared, el  hijo  de Mahalaleel, el  hijo  de Cainán,	1
Y abandonando la  multitud , los  discípulos  se  subieron  con  Jesús  en  una  barca . Y  otras embarcaciones iban  con  ellos .	0
Entonces  Jesús  les explicó nuevamente. “ Les  digo  la  verdad : Yo  soy  la  puerta  del  redil .	1
Examinen cuidadosamente sus acciones. Así  podrán  estar  satisfechos  de ustedes mismos , sin compararse con  nadie  más .	0
Llegaron  entonces  a  un  lugar  llamado Getsemaní,  donde  Jesús  le  dijo  a  sus  discípulos : “Siéntense aquí  mientras  yo  voy  a  orar ”.	1
Pero  estas  personas ridiculizan lo  que  no comprenden; y  lo  que  entienden , eso  siguen , por instinto, como  animales  que  no  tienen  razón . Esto  es  lo  que  los destruye.	0
Entonces  Jesús  respondió : “ Vayan  y díganle a  ese zorro que  yo  seguiré expulsando demonios  y  sanando  gente  hoy  y  mañana , y  el  tercer  día lograré lo  que  vine  a  hacer .	1
pero  respecto  al  Hijo , dice : “ Tu  trono , oh  Dios , perdura por  siempre  y  para  siempre , y  la  justicia  es  el cetro de  tu  reino .	0
Pero durante su  segunda visita, José  les  reveló  a  sus  hermanos  quién  era , y  el  Faraón descubrió el origen familiar de  José .	0
Y  todos  los  que  oían  la  noticia  se  preguntaban  lo  que  esto  significaba . “¿ Qué  será  ese  niño  cuando  crezca ?” preguntaban  ellos , pues  estaba  claro  que  el  niño  era especial para  Dios .	0
Y  quien  quiera  que  se resista a  estas autoridades, se opone a  lo  que  Dios  ha establecido, y  los  que  lo  hacen  recibirán  el merecido juicio  por  esto .	0
Y  allí  no  habrá  más  maldición .  El  trono  de  Dios  y  del  Cordero  estará  en  la  ciudad , y  sus  siervos  lo  adorarán .	1
Entonces  el  quinto  ángel  hizo sonar su  trompeta . Y  vi  una  estrella  caer  del  cielo  hasta  la  tierra . A  él  se  le  dio  la  llave  que  abre  el  Abismo .	0
Del  mismo  modo , Moisés  roció  la  sangre  en  el  tabernáculo  y  en  todo  lo  que  se usaba para  el  culto .	1
Ellos  se  llevaron  el  cuerpo  de  Jesús  y  lo envolvieron en  un paño de  lino  junto  con  la mezcla de  especias , conforme  a  la  costumbre  judía  de  sepultura . Cerca  del  lugar  donde  Jesús  había  sido  crucificado , había  un jardín;	0
“ Les  digo  la  verdad , cualquiera  que  no  entra  por  la  puerta  del  redil , sino  que trepa de  alguna  otra  manera , es  un  ladrón .	1
“¿ Recibieron  al  Espíritu  Santo  cuando  creyeron ?” les  preguntó . “ No , no hemos escuchado nada  acerca  de  un  Espíritu  Santo ”, le  dijeron .	0
Entonces  se arrodilló ante  los  pies  de  Jesús , agradeciéndole. Y  era  un  samaritano .	0
Los  apóstoles  le  dijeron  al  Señor : “¡ Ayúdanos  a  tener  más  fe !”	0
Santiago y  Juan , los  hijos  de  Zebedeo , vinieron  a verlo. “ Maestro ”, dijeron  ellos , “ queremos  que  hagas  por  nosotros  lo  que  te pidamos”.	1
Pero  nosotros  no  tenemos  más  que agradecer a  Dios  por ustedes, hermanos  y  hermanas  amados  por  el  Señor , porque  Dios  los  escogió  desde  el  principio  para  ser  salvos mediante el  Espíritu  que  los  justifica  al  creer  en  la  verdad .	0
Ahora  que  se  han consagrado a  seguir  la  verdad , ámense unos  a  otros  con  sinceridad , como  una  verdadera  familia .	0
Las semillas en  el  camino  donde  se  siembra  la  palabra representan a  aquellos  que escuchan el  mensaje , pero inmediatamente Satanás  llega  y  se  lleva  la  palabra  que  ha  sido sembrada en  ellos .	0
Si  alguno  de ustedes vive cómodamente en  este  mundo , y  ve  a  su  hermano  o  hermana  en  Cristo  padeciendo  necesidad , pero  no  tiene compasión, ¿ cómo  podemos  decir  que  el  amor  vive  en ustedes?	0
No  midas  el  patio  que  está  fuera  del  Templo , déjalo, porque  ha  sido  entregado  a  las  naciones . Ellas pisotearán la  ciudad  santa durante cuarenta  y  dos  meses .	0
Pero  el ungimiento que  recibieron  de  él  por  medio  del  Espíritu  vive  en ustedes, y  no  necesitan  que  nadie  los  enseñe . El ungimiento del  Espíritu  les  enseña  todas  las  cosas . Esa es  la  verdad . No  es  una  mentira . Así  que vivan en  Cristo , como  se  les  ha  enseñado .	1
“¡ Mi  señor  y  mi  Dios !” respondió  Tomás .	1
Caifás  fue  el  que  dijo  a  los  judíos : “ Es  mejor  que  muera  un  solo  hombre  por  el  pueblo ”.	0
Le  pusieron  una bata de color púrpura  e  hicieron  una  corona  de  espinos , la  cual  pusieron  sobre  su  cabeza .	0
Los  dones  de  Dios  y  su  llamado  no  pueden retirarse.	1
Entonces  el terrateniente envió  más  siervos , pero  los granjeros hicieron  lo  mismo  con  ellos .	0
Esto  fue  conforme  al propósito eterno  de  Dios  que  llevó  a cabo en  Cristo  Jesús  nuestro  Señor .	0
Yo  conozco  tus logros, tu  amor  y  fidelidad , tu  servicio  y perseverancia, y  que  ahora  estás  trabajando  más  que  cuando comenzaste a  creer .	0
Este  es  un  dicho confiable que  todos deberían aceptar: “ Jesucristo  vino  a  este  mundo  para  salvar  a  los  pecadores ”, y  yo  soy  el  peor  de  ellos .	0
Ustedes son simplemente una  vergüenza . Por  fuera parecen buenas  personas , pero  por  dentro  están  llenos  de  hipocresía  y  maldad .	0
Cuando  estos  oyeron  lo  que  había sucedido, oraron  juntos  a  Dios : “ Señor , tú hiciste el  cielo , la  tierra  y  el  mar , y  todo  lo  que  hay  en  ellos .	0
Por  medio  de  su  vida  y  muerte ,  él  abrió  a través del  velo  que  nos  lleva  hacia  Dios , una  nueva  forma  de  vivir .	0
Cuando  los  fariseos escucharon a  la  multitud murmurar esto  acerca  de  él , ellos  y  los jefes de  los  sacerdotes  enviaron guardias para arrestarle.	1
De  modo  que  si ustedes, siendo  malos , aun  así  saben darles cosas  buenas  a  sus  hijos , ¿ cuánto  más  el  Padre  celestial  le  dará  el  Espíritu  Santo  a  quienes  se  lo pidan?”	0
Herodes  estaba complacido de  ver  a  Jesús  pues  hacía  mucho  tiempo  había querido conocerlo. Había  oído  de  él  y  esperaba verlo hacer  algún  milagro .	0
Serán  ricos  en  todas  las  cosas , a  fin  de  que puedan ser  siempre generosos y  su generosidad lleve  a  otros  a  estar  agradecidos  con  Dios .	1
“ Hombres  de  Galilea , ¿ por  qué  están  ahí parados mirando  al  cielo ?” preguntaron  ellos . “ Este  mismo  Jesús  que  ha  sido  llevado  al  cielo  delante  de ustedes vendrá  de  la  misma  manera  en  que  lo  vieron  irse ”.	0
¿Significa eso  que  por  creer  en  Dios desechamos de  la  ley ? ¡ Por supuesto que  no ! De  hecho , afirmamos la importancia de  la  ley .	0
Ahora  mira , tu  casa  ha  sido abandonada, y  está completamente vacía.	0
Y  en  mi  visión  vi  a  los  caballos  y  a  sus jinetes, que  usaban pectorales rojos como  el  fuego , también azul oscuro  y  amarillo .  Las  cabezas  de  los  caballos  parecían  de leones, y  de  sus  bocas  salía  fuego , humo  y  azufre .	0
Pero  como  no  pudieron encontrarlos, arrastraron a  Jasón  y  a  otros  creyentes  ante  los líderes de  la  ciudad , gritando : “ A  estas  personas  se  les  conoce  por  estar causando problemas y desorden. Ahora  vinieron  aquí ,	0
Cuando terminaron de burlarse de  él , le  quitaron  el  manto  y  volvieron  a  ponerle  su  ropa . Entonces  se  lo  llevaron  para crucificarlo.	0
“ El anfitrión que  te invitó vendrá  y  te  dirá : ‘ Dale  tu  lugar  a  este hombre’. Entonces , avergonzado, tendrás  que  ir  y sentarte en  cualquier  lugar  que  esté disponible.	0
Si  no hubiera resurrección  de  los  muertos , entonces  Cristo  tampoco  ha  resucitado .	1
Y  desde  cierta distancia, vio  una  higuera  con  hojas , así  que  fue  hacia  ella  para  ver  si  tenía  algún  fruto . Pero  cuando  llegó  allí , se  dio  cuenta  de  que  solo  tenía  hojas , porque  no  era  la temporada de  higos .	0
Erasto  se  quedó  en  Corinto , y  dejé  a  Trófimo  en  Mileto  porque  se  enfermó .	1
quien  nos  hizo  entrar  a  su  reino , y  nos  hizo  sacerdotes  ante  su  Dios  y  Padre . A  Jesús  sea  la  gloria  y  la  autoridad  por  siempre  y  para  siempre . Amén .	0
Aquellos  cuya  edificación  se queme, habrán perdido . ¡ Ellos  también  serán  salvos , pero  será  como  pasar  por  fuego !	0
Habiendo  hecho  esto , un  enorme  banco  de  peces  llenó  las  redes  al punto que  se rompían.	0
Piensen los  unos  en  los  otros .  No  se consideren ustedes mismos  más importantes que  los  demás ; vivan humildemente. No  sean  arrogantes .	0
Pero  sus  discípulos  le  preguntaron : “¿ Qué  quiere  decir  esta ilustración?”	1
Entonces  vi  a  un  Cordero  que parecía como  si  lo hubieran sacrificado. Estaba  en  pie  en  el centro, junto  al  trono  y  las  cuatro  criaturas vivientes, en  medio  de  los  ancianos . Tenía  siete  cuernos  y  siete  ojos  que  son  los  siete  Espíritus  de  Dios  que  son  enviados  a  toda  la  tierra .	0
Así  como Janes y  Jambres  se opusieron a  Moisés , estos  maestros  también  se oponen a  la  verdad . Son  personas  con mentes corruptas cuya supuesta fe  en  Dios  es  una  mentira .	0
Incluso los  cabellos  de  sus  cabezas  han  sido  contados . ¡ No  tengan  miedo , pues ustedes valen más  que  dos gorriones!	1
Dento de  la  casa , los jefes de  los  sacerdotes  y  todo  el  concilio  de gobierno trataba de  encontrar  alguna evidencia para mandar a  matar  a  Jesús , pero  no  podían  encontrar  nada .	0
“¿ Aún  no  entienden ?” les  preguntó .	0
Como  dice  la  Escritura : “ No  le  pondrás bozal al  buey  cuando  está trillando el  trigo ”. También  dice : “ El  obrero merece su  pago ”.	0
¿ Creen  que  la  Escritura  no  habla  en serio cuando  dice  que  el  espíritu  que  puso  en  nosotros  es  celoso  en  gran  manera ?	0
“ Estás  en  lo  cierto ”, le  dijo  Jesús . “ Haz  esto , y  vivirás ”.	1
Puedes confiar en  lo  que  te  digo , y  quiero  que  hagas énfasis en  estas  instrucciones  para  que  los  que  creen  en  Dios tomen su  vida  con seriedad y sigan haciendo  el  bien . Ellos  son  excelentes  personas  y  siempre  están prestos a ayudar a  todos .	0
Hermanos  y  hermanas , queremos contarles sobre  la  gracia  de  Dios  hacia  las  iglesias  de  Macedonia .	0
Aquellos  otros , presentan a  Cristo  con falsedad, por ambiciones egoístas, tratando  de causarme problemas en  la  prisión .	0
Por  ello  le  fue  necesario volverse como  sus  hermanos  en  todo , para  poder  llegar  a  ser  un sumo sacerdote , misericordioso  y  fiel , en  las  cosas  de  Dios , para  perdonar  los  pecados  de  su  pueblo .	1
Le  rogaron  a  Festo  que  como favor enviara  a  Pablo  a Jerusalén, conspirando para  hacerle  una emboscada y matarlo en  el  camino .	0
Del  mismo  modo  que  Moisés  levantó  la  serpiente  en  el  desierto ,  así  debe  ser  levantado  el  Hijo  del  hombre ,	1
Así  como  el  pecado gobernó sobre  nosotros  y  nos  llevó  a  la  muerte , ahora  la  gracia  es  la  que  gobierna  al justificarnos delante  de  Dios , trayéndonos vida  eterna  por  medio  de  Jesucristo , nuestro  Señor .	0
Mientras  aún  estaba  con  ellos  los  instruyó : “ No salgan de Jerusalén. Esperen hasta  recibir  lo  que  el  Padre  prometió , tal  como  lo  oyeron  de  mí .	0
Algunos  de  los  que  estaban  allí  hablaban  sobre  el  Templo , sobre  sus finos acabados  y  las hermosas ofrendas  que  se  habían donado. Pero  Jesús  dijo :	0
Diles  que  no  deben  hablar  mal  de  nadie , y  que  no  deben  estar  en  contiendas . Enséñales a  mostrar  bondad  con  todas  las  personas .	0
Y  como  es  por  medio  de  la  gracia , entonces  claramente  no  se basa en  lo  que  la  gente  hace , ¡ de  otro  modo  no  sería  gracia !	0
Fue  en  este  tiempo  cuando  nació  Moisés . Era  un  niño  hermoso , y durante tres  meses  recibió  cuidado  en  la  casa  de  su  padre .	0
Amigos  míos , esta  es  mi  segunda  carta  para ustedes. En  ambas  he  tratado  de despertarlos y recordarles que  deben  tener  un  pensamiento  limpio  y  puro .	0
Epafras , que  está  aquí  conmigo  en  prisión , te  envía  su  saludo ,	1
Estén felices, muy felices, porque  recibirán  una  gran  recompensa  en  el  cielo — pues  ellos  persiguieron  de esa misma  manera  a  los  profetas  que  vinieron  antes  de ustedes.	0
¡ Que  el  Dios  de  esperanza  los  llene  por completo de  todo  gozo  y  paz , como  sus  creyentes , a  fin  de  que puedan rebosar de  esperanza  por  el  poder  del  Espíritu  Santo !	0
Y  el  nombre  de  la  estrella  es  Ajenjo , y  una  tercera  parte  del  agua  se  volvió  amarga ,  y  muchas  personas  murieron  al  beber  de esa agua  porque  se  había  vuelto venenosa.	0
Alexander, el herrero, me causó muchos problemas. Que  Dios  lo  juzgue  por  lo  que  hizo .	1
“ Seré  como  un  Padre  para ustedes, y ustedes serán  mis  hijos  e  hijas , dice  el  Señor  Todopoderoso ”.	1
pues  yo  les  daré  palabras  de  sabiduría  que  sus  enemigos  no  podrán rebatir o  contradecir .	0
Cuando  llegó  nuestro momento de zarpar a  Italia , Pablo  y  algunos  otros prisioneros fueron entregados a  un  centurión  llamado  Julio , que pertenecía al Régimen Imperial.	0
Otro  dijo : ‘ Acabo  de  comprar  cinco  pares  de  bueyes  y  debo  ir  a probarlos. Por favor, discúlpame’. Y  todavía  otro  dijo :	0
Simplemente necesitamos asegurarnos de  seguir  lo  que  ya hemos entendido .	0
Entonces  el  Espíritu  me  dijo  que  fuera  con  ellos , y  que  no  me preocupara acerca  de  quiénes  eran . Estos  seis  hermanos  que  están  aquí  también  fueron  conmigo , y  entramos  a  la  casa  del  hombre .	1
¿ No  soy  libre ? ¿ No  soy  un  apóstol ? ¿ No  he  visto  a  Jesús , nuestro  Señor ? ¿ Acaso  no  son ustedes fruto  de  mi  obra  en  el  Señor ?	0
Ellos  fueron  donde  Juan  y  le  dijeron : “Rabí, el  hombre  con  el  que  estabas  al  otro  lado  del  Jordán , del  cual  diste  un  testimonio favorable, ¡ mira , ahora  está  bautizando  y  todos  están  acudiendo  a  él !”	0
“ El  reino  de  los  cielos  es  como  diez jovencitas, que  llevaron  sus  lámparas  para  ir  al  encuentro  del novio.	1
¿ No  es  este  el  hijo  del  carpintero ? ¿ No  es  este  el  hijo  de  María , y  hermano  de Santiago, José , Simón  y  Judas ?	0
Pero  no  pudieron  encontrar  la  forma  de  entrar  en  medio  de  tanta  gente , de  modo  que  subieron  al  techo  e  hicieron  allí  un hueco en  el  tejado . Luego  bajaron  al  hombre  en  su camilla, justo  en  medio  de  la  multitud  que  estaba  frente  a  Jesús .	0
Piensen en  Jesús , quien  soportó  tal hostilidad de  un  pueblo  pecador , y  así  no  se cansarán ni  se desanimarán.	0
Entonces  envió  más  siervos  con  las siguientes instrucciones : ‘Díganles a  los  que  están invitados que  he  preparado  un  banquete  de  bodas . Se  han matado toros  y  becerros . ¡ Todo  está listo, así  que  vengan  a  la boda!’”	0
